;  Filter transmissions for ESP study
;
;	Index    Filter
;   ------   -----------------------------------------
;	1        Al foil filter before grating:  Al/Al2O3  1500/200 Angstrom
;	2        Thicker Al foil filter before grating:  Al/Al2O3  3000/200 Angstrom
;	3        Ti/C foil for zeroth order diode:  Ti/C  2500/100 Angstrom
;	4        Al/C diode filter for 17-34 nm range:  Al/C  1500/100 Angstrom
;	5        Al/Mg diode filter for 25-50 nm range:  Al/Mg/C  1000/2000/200 Angstrom
;	6        Al/Sn diode filter for 52-80 nm range:  Al/Sn/C  500/1000/200 Angstrom
;
FORMAT = (F7.2,6E12.3)
 301 lines : Filter Transmissions for ESP Study 
 7 columns : Wavelength, T_Al, T_Al2, T_TiC, T_AlC, T_AlMgC, T_AlSnC
  67.60   3.359E-02   1.474E-03   1.469E-01   4.280E-02   1.482E-02   2.384E-01
  69.43   2.769E-02   1.017E-03   1.372E-01   3.579E-02   1.187E-02   2.306E-01
  71.31   2.435E-02   7.958E-04   1.275E-01   3.177E-02   9.865E-03   2.248E-01
  73.24   2.161E-02   6.337E-04   1.182E-01   2.845E-02   8.222E-03   2.190E-01
  75.22   1.911E-02   5.009E-04   1.092E-01   2.539E-02   6.820E-03   2.109E-01
  77.25   1.683E-02   3.930E-04   1.010E-01   2.258E-02   5.628E-03   1.986E-01
  79.34   1.476E-02   3.061E-04   9.466E-02   2.000E-02   4.622E-03   1.815E-01
  81.49   1.289E-02   2.363E-04   8.874E-02   1.765E-02   3.776E-03   1.605E-01
  83.69   1.143E-02   1.878E-04   8.305E-02   1.579E-02   3.108E-03   1.337E-01
  85.96   1.021E-02   1.516E-04   7.757E-02   1.423E-02   2.565E-03   1.077E-01
  88.28   9.097E-03   1.219E-04   7.235E-02   1.280E-02   2.111E-03   8.824E-02
  90.67   8.081E-03   9.735E-05   6.759E-02   1.147E-02   1.731E-03   7.159E-02
  93.12   7.157E-03   7.734E-05   6.315E-02   1.026E-02   1.415E-03   5.627E-02
  95.64   6.316E-03   6.104E-05   5.889E-02   9.150E-03   1.153E-03   4.261E-02
  98.23   5.561E-03   4.798E-05   5.484E-02   8.143E-03   9.383E-04   3.091E-02
 100.89   5.355E-03   4.487E-05   4.999E-02   7.880E-03   8.072E-04   2.192E-02
 103.61   5.626E-03   4.968E-05   4.450E-02   8.274E-03   7.338E-04   1.514E-02
 106.41   5.904E-03   5.488E-05   3.943E-02   8.678E-03   6.667E-04   1.055E-02
 109.29   6.189E-03   6.053E-05   3.478E-02   9.095E-03   6.064E-04   7.119E-03
 112.25   6.480E-03   6.665E-05   3.066E-02   9.523E-03   5.521E-04   4.540E-03
 115.29   6.778E-03   7.327E-05   2.767E-02   9.964E-03   5.042E-04   2.715E-03
 118.40   7.084E-03   8.047E-05   2.497E-02   1.042E-02   4.614E-04   1.509E-03
 121.61   7.505E-03   9.077E-05   2.246E-02   1.104E-02   4.277E-04   8.743E-04
 124.89   8.021E-03   1.042E-04   2.015E-02   1.179E-02   4.010E-04   6.660E-04
 128.27   8.571E-03   1.194E-04   1.812E-02   1.258E-02   3.775E-04   4.991E-04
 131.74   9.146E-03   1.365E-04   1.689E-02   1.339E-02   3.573E-04   3.679E-04
 135.30   9.745E-03   1.556E-04   1.586E-02   1.424E-02   3.406E-04   2.663E-04
 138.96   1.037E-02   1.770E-04   1.488E-02   1.512E-02   3.273E-04   1.943E-04
 142.72   1.121E-02   2.078E-04   1.394E-02   1.631E-02   3.207E-04   1.524E-04
 146.58   1.381E-02   3.141E-04   1.300E-02   1.986E-02   3.444E-04   1.243E-04
 150.55   1.744E-02   4.986E-04   1.158E-02   2.476E-02   3.791E-04   1.012E-04
 154.62   2.169E-02   7.687E-04   1.026E-02   3.044E-02   4.734E-04   8.393E-05
 158.80   2.660E-02   1.153E-03   8.960E-03   3.691E-02   6.281E-04   7.568E-05
 163.10   3.217E-02   1.686E-03   7.388E-03   4.419E-02   8.268E-04   6.858E-05
 167.51   3.841E-02   2.404E-03   5.952E-03   5.228E-02   9.829E-04   6.579E-05
 172.04   5.441E-01   4.105E-01   4.368E-03   6.235E-01   5.996E-03   1.394E-04
 176.69   5.315E-01   3.977E-01   2.988E-03   6.115E-01   6.953E-03   1.311E-04
 181.47   5.174E-01   3.831E-01   1.976E-03   5.980E-01   8.006E-03   1.277E-04
 186.38   5.023E-01   3.673E-01   9.892E-04   5.832E-01   9.248E-03   1.243E-04
 191.42   4.874E-01   3.520E-01   3.912E-04   5.685E-01   1.071E-02   1.209E-04
 196.60   4.725E-01   3.371E-01   1.365E-04   5.538E-01   1.232E-02   1.202E-04
 201.92   4.575E-01   3.222E-01   3.715E-05   5.388E-01   1.408E-02   1.205E-04
 207.38   4.423E-01   3.075E-01   7.611E-06   5.249E-01   1.730E-02   1.208E-04
 212.98   4.270E-01   2.928E-01   1.360E-06   5.112E-01   2.298E-02   1.286E-04
 218.75   4.116E-01   2.782E-01   2.206E-07   4.973E-01   2.979E-02   1.655E-04
 224.66   3.962E-01   2.639E-01   2.799E-08   4.833E-01   3.773E-02   2.135E-04
 230.74   3.830E-01   2.528E-01   2.979E-09   4.719E-01   4.695E-02   2.771E-04
 236.98   3.700E-01   2.419E-01   2.480E-10   4.593E-01   5.725E-02   3.857E-04
 243.39   3.568E-01   2.311E-01   1.630E-11   4.462E-01   6.852E-02   5.364E-04
 249.97   3.437E-01   2.204E-01   3.211E-12   4.329E-01   8.067E-02   7.332E-04
 256.74   3.312E-01   2.104E-01   9.644E-13   4.194E-01   4.730E-01   1.034E-03
 263.68   3.206E-01   2.017E-01   3.979E-13   4.060E-01   4.607E-01   1.483E-03
 270.81   3.113E-01   1.948E-01   3.069E-13   3.940E-01   4.494E-01   2.082E-03
 278.13   3.022E-01   1.881E-01   3.664E-13   3.811E-01   4.376E-01   2.860E-03
 285.66   2.931E-01   1.815E-01   7.448E-13   3.668E-01   4.248E-01   3.822E-03
 293.39   2.840E-01   1.749E-01   3.308E-12   3.522E-01   4.118E-01   4.998E-03
 301.31   2.749E-01   1.684E-01   1.898E-11   3.373E-01   3.986E-01   6.424E-03
 309.47   2.658E-01   1.621E-01   1.015E-10   3.223E-01   3.852E-01   8.123E-03
 317.84   2.570E-01   1.560E-01   5.180E-10   3.080E-01   3.723E-01   1.001E-02
 326.43   2.483E-01   1.501E-01   2.340E-09   2.946E-01   3.604E-01   1.166E-02
 335.26   2.396E-01   1.442E-01   8.264E-09   2.811E-01   3.483E-01   1.340E-02
 344.33   2.319E-01   1.389E-01   2.458E-08   2.675E-01   3.361E-01   1.523E-02
 353.64   2.266E-01   1.352E-01   6.285E-08   2.538E-01   3.237E-01   1.639E-02
 363.21   2.216E-01   1.316E-01   1.178E-07   2.397E-01   3.110E-01   1.741E-02
 373.03   2.166E-01   1.281E-01   2.134E-07   2.256E-01   2.984E-01   1.726E-02
 383.12   2.119E-01   1.248E-01   2.130E-07   2.117E-01   2.869E-01   1.537E-02
