 6250 lines : Rocket XPS, SURF BL-2 June 2006, Fit and Adjusted Regions
 12 columns : Wavelength_nm Sens_e/ph for XP#1,2,5,6,7,9,10,11,4,8,12
     0.254832      1.76681      8.26171  3.84644e-11  2.31186e-41      0.00000
      3.40000      18.8188      17.5513    0.0805304      6.61925      7.27536
     0.250511      1.71447      8.03551  3.09268e-11  1.79254e-41      0.00000
      3.42000      18.2944      18.4381    0.0795376      6.39859      7.04394
     0.246238      1.66312      7.81270  2.33891e-11  1.27322e-41      0.00000
      3.44000      17.7828      19.2701    0.0785548      6.18179      6.81610
     0.242004      1.61251      7.59238  1.58515e-11  7.53899e-42      0.00000
      3.46000      17.2838      20.0472    0.0775820      5.96886      6.59183
     0.237808      1.56262      7.37454  8.31390e-12  2.34437e-42      0.00000
      3.48000      16.8022      20.7266    0.0766272      5.76187      6.37349
     0.233685      1.51374      7.16092  4.42062e-12  1.68156e-44      0.00000
      3.50000      16.3383      21.3029    0.0756912      5.56089      6.16121
     0.229639      1.46584      6.95161  3.48140e-12  1.26117e-44      0.00000
      3.52000      15.8879      21.7868    0.0747697      5.36399      5.95317
     0.225651      1.41855      6.74526  2.54217e-12  8.40779e-45      0.00000
      3.54000      15.4508      22.1784    0.0738627      5.17117      5.74937
     0.221723      1.37187      6.54185  1.60295e-12  4.20390e-45      0.00000
      3.56000      15.0274      22.4772    0.0729727      4.98253      5.54991
     0.217864      1.32580      6.34149  6.63729e-13      0.00000      0.00000
      3.58000      14.6218      22.6756    0.0721607      4.80048      5.35738
     0.214309      1.28075      6.14639  4.47216e-13      0.00000      0.00000
      3.60000      14.2297      22.7971    0.0714236      4.62407      5.17092
     0.211046      1.23654      5.95604  3.46690e-13      0.00000      0.00000
      3.62000      13.8475      22.8608    0.0707593      4.45256      4.98985
     0.208068      1.19305      5.77000  2.46163e-13      0.00000      0.00000
      3.64000      13.4753      22.8667    0.0701677      4.28595      4.81417
     0.205374      1.15028      5.58829  1.45637e-13      0.00000      0.00000
      3.66000      13.1133      22.8145    0.0696470      4.12443      4.64408
     0.202952      1.10831      5.41108  4.87711e-14      0.00000      0.00000
      3.68000      12.7650      22.7016    0.0691800      3.96994      4.48145
     0.200697      1.06795      5.24020  3.96130e-14      0.00000      0.00000
      3.70000      12.4256      22.5708    0.0687588      3.82040      4.32394
     0.198573      1.02893      5.07390  3.04548e-14      0.00000      0.00000
      3.72000      12.0943      22.4291    0.0683820      3.67548      4.17118
     0.196576     0.991223      4.91191  2.12966e-14      0.00000      0.00000
      3.74000      11.7712      22.2764    0.0680497      3.53519      4.02318
     0.194706     0.954817      4.75424  1.21383e-14      0.00000      0.00000
      3.76000      11.4562      22.1127    0.0677617      3.39954      3.87993
     0.192962     0.919719      4.60089  3.76344e-15      0.00000      0.00000
      3.78000      11.1521      21.9339    0.0675131      3.27014      3.74301
     0.191322     0.886417      4.45337  3.05935e-15      0.00000      0.00000
      3.80000      10.8545      21.7475    0.0672429      3.14461      3.60984
     0.189551     0.854517      4.30947  2.35527e-15      0.00000      0.00000
      3.82000      10.5635      21.5538    0.0669512      3.02292      3.48043
     0.187650     0.824020      4.16917  1.65118e-15      0.00000      0.00000
      3.84000      10.2790      21.3525    0.0666378      2.90510      3.35477
     0.185618     0.794926      4.03248  9.47093e-16      0.00000      0.00000
      3.86000      10.0011      21.1439    0.0663030      2.79113      3.23286
     0.183455     0.767234      3.89940  2.48622e-16      0.00000      0.00000
      3.88000      9.73168      20.9252    0.0660024      2.68204      3.11575
     0.181339     0.741096      3.77093  2.03454e-16      0.00000      0.00000
      3.90000      9.46782      20.6983    0.0657681      2.57624      3.00187
     0.180203     0.715763      3.64558  1.58287e-16      0.00000      0.00000
      3.92000      9.20957      20.4633    0.0656000      2.47371      2.89123
     0.179265     0.691235      3.52335  1.13119e-16      0.00000      0.00000
      3.94000      8.95693      20.2200    0.0654981      2.37446      2.78382
     0.178524     0.667511      3.40423  6.79513e-17      0.00000      0.00000
      3.96000      8.70990      19.9685    0.0654623      2.27850      2.67965
     0.177981     0.644593      3.28823  2.27836e-17      0.00000      0.00000
      3.98000      8.46956      19.7087    0.0654849      2.18639      2.57931
     0.177596     0.622621      3.17594  1.13280e-17      0.00000      0.00000
      4.00000      8.23456      19.4449    0.0655579      2.09723      2.48193
     0.177328     0.601286      3.06656  8.96737e-18      0.00000      0.00000
      4.02000      8.00490      19.1770    0.0656813      2.01100      2.38751
     0.177177     0.580586      2.96011  6.60681e-18      0.00000      0.00000
      4.04000      7.78058      18.9052    0.0658551      1.92771      2.29606
     0.177143     0.560523      2.85657  4.24626e-18      0.00000      0.00000
      4.06000      7.56159      18.6292    0.0660794      1.84736      2.20756
     0.177227     0.541096      2.75595  1.88570e-18      0.00000      0.00000
      4.08000      7.34795      18.3493    0.0663541      1.76995      2.12203
